1: [-0.025000019197831135, -0.40925087723677483, 0.0005199399392360193, 2.681460962876339e-12, 3.1415899636928506, 2.7744293041357645e-07]
2: [-0.025000046790283267, -0.47933096849356227, 0.0005199509602240027, -1.2375284338360401e-11, 3.1415899728713046, 1.6215281821247735e-07]
3: [-0.025000033802977953, -0.4867281126499608, 0.0005199633272281456, -3.055845420141648e-11, 3.1415899929500077, 1.5403256494223473e-07]
4: [-0.010624312620862402, -0.47842798863358, 0.0005199604143164005, -2.871369744165633e-11, 3.1415900556544867, 2.311045556693616e-07]
5: [-0.006467368394185309, -0.47602766545486497, 0.0005200292642396909, 5.1134367961625684e-12, 3.1415899308740194, -9.981611783775349e-08]
6: [-0.0031419430209089607, -0.47410729713578365, 0.0005198270460360366, -6.448582493462458e-11, 3.141590038191844, 6.332293763899504e-07]
7: [-0.0014792976673129795, -0.473147151441982, 0.0005198843191247526, 5.15919695277208e-11, 3.141590179997022, 2.8924826246568423e-07]
8: [0.0018460819766726142, -0.4712267978868588, 0.000519832691176475, -7.468174873983269e-11, 3.1415902179448985, 6.6501890486018e-07]
9: [0.008497042761813133, -0.46738630140635623, 0.0005199851170780978, -4.570148232193455e-11, 3.1415899683195088, 1.1499748998010427e-08]
10: [0.011822396193792953, -0.4654659987788953, 0.0005198562419941322, -8.561265373098714e-12, 3.141590011289917, 3.8729133493600417e-07]
11: [0.020967297693017934, -0.46018536231262713, 0.0005201675670047923, 5.207913339683671e-11, 3.141589845442293, -5.649300824659445e-07]
12: [0.022629918396096696, -0.45922514305799483, 0.000519967160021173, -2.7767815707150218e-11, 3.1415900140224746, 1.3692984254199058e-07]
13: [0.02595536019329433, -0.4573047598714336, 0.0005199444705770995, 3.274926429294571e-11, 3.1415899684021955, 1.6939295943873625e-07]
14: [0.03510021209376476, -0.4520241284008786, 0.0005200907140874567, -4.072827421741246e-12, 3.1415898663157154, -4.040423454420992e-07]
15: [0.03676279123562096, -0.45106384051605547, 0.0005198431812961091, 3.951699465857149e-11, 3.1415901671935678, 6.161636752285928e-07]
16: [0.04258226377534899, -0.44770344468893514, 0.000520023192691732, -2.1528338229239945e-11, 3.141590103270094, 1.9980131821918063e-08]
17: [0.049995669781047004, -0.44342250560315394, 0.0005199611560523787, -1.5875296267804457e-11, 3.1415899956636917, 1.1498334222124437e-07]
18: [0.020005619015403407, -0.42610290610863144, 0.0005200088214507015, 1.3585811275430132e-11, 3.1415899990492413, -8.954084839681381e-08]
19: [0.017511569755677983, -0.42466299181677625, 0.0005201104841100757, 1.6951063532651017e-12, 3.141589916964023, -4.4348101691608395e-07]
20: [0.014186001895736265, -0.42274305862612804, 0.0005200470998636131, -3.2747581449752493e-11, 3.1415900525794056, -1.3049290906659721e-07]
21: [0.012523244533378943, -0.42178309619554794, 0.0005200595431365529, -6.781722343652058e-12, 3.1415900682490587, -1.422012698797579e-07]
22: [0.01002904037064486, -0.42034319924345376, 0.000520119312662104, -4.907820566886902e-11, 3.1415897531408317, -4.993414149293444e-07]
23: [0.0067035251026561085, -0.4184232259448476, 0.0005199727491897455, -2.3128944317483894e-11, 3.14158998532477, 1.573422762337645e-07]
24: [0.0008837925484432675, -0.41506327241485397, 0.000519885171144846, -8.749087909690859e-11, 3.141590136395916, 4.6149656383773705e-07]
25: [-0.0007790438989765585, -0.41410339412221275, 0.0005200354057747769, -5.035186530458352e-11, 3.141589962867504, -2.36762902312708e-07]
26: [-0.017406782026866803, -0.40450370145791503, 0.0005199066790770035, -6.645896211451564e-11, 3.141590077713829, 3.469142171441721e-07]
